,detected_date,img_src,href,product_title,price_value,seller_info
78,2022-10-02 19:10:10,https://image.auction.co.kr/itemimage/2a/09/24/2a092434b7.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758266556,아식스남성 트레이닝 보아 플리스 자켓 BEIGE (2031D208),"99,000",롯데imall
79,2022-10-02 19:10:10,https://image.auction.co.kr/itemimage/2a/09/24/2a092436c7.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758266560,아식스남성 트레이닝 보아 플리스 자켓 WHITE (2031D208),"99,000",롯데imall
80,2022-10-02 19:10:10,https://image.auction.co.kr/itemimage/2a/09/24/2a09243797.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758266565,아식스여성 트레이닝 엔트리 플리스 자켓 PINK (2032C545),"99,000",롯데imall
81,2022-10-02 19:10:10,https://image.auction.co.kr/itemimage/2a/09/3c/2a093c50f7.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758283971,아식스남성 트레이닝 윈터 후디 세트 자켓 MID GREY (2031D149),"288,600",지구시장7
82,2022-10-02 19:10:10,https://image.auction.co.kr/itemimage/2a/09/b0/2a09b0d947.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758364632,아식스남성 트레이닝 3L 플리스본딩 자켓 CREAM (2031D210),"90,900",GSSHOP온라인몰
83,2022-10-02 19:10:10,https://image.auction.co.kr/itemimage/2a/09/e4/2a09e435a7.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758399963,아식스남성 트레이닝 3L 플리스본딩 자켓 CHARCOAL GREY (2031D210),"82,460",지구시장7
84,2022-10-02 19:10:11,https://image.auction.co.kr/itemimage/2a/09/f3/2a09f30d87.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758410620,아식스남성 트레이닝 3L 플리스본딩 자켓 BLACK (2031D210),"162,900",프리버스도쿄
85,2022-10-02 19:10:11,https://image.auction.co.kr/itemimage/2a/0a/33/2a0a330ac7.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758454278,아식스여성 트레이닝 플리스 본딩 자켓 BEIGE (2032C565),"74,700",프리버스도쿄
86,2022-10-02 19:10:11,https://image.auction.co.kr/itemimage/2a/0a/33/2a0a331377.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758454297,아식스여성 트레이닝 플리스 본딩 자켓 CREAM (2032C565),"77,200",프리버스도쿄
87,2022-10-02 19:10:11,https://image.auction.co.kr/itemimage/2a/0a/33/2a0a331d57.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758454318,아식스여성 트레이닝 플리스 본딩 자켓 BLACK (2032C565),"77,900",프리버스도쿄
88,2022-10-02 19:10:11,https://image.auction.co.kr/itemimage/2a/0a/33/2a0a332ee7.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758454369,아식스 남성 남자 젤 코스 글라이드 골프화 블루화이트 9,"80,700",프리버스도쿄
89,2022-10-02 19:10:11,https://image.auction.co.kr/itemimage/2a/0a/33/2a0a333367.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758454380,AKMALL오니츠카타이거 아식스 코르세어 스니커즈 남자 여자 운,"77,100",프리버스도쿄
90,2022-10-02 19:10:11,https://image.auction.co.kr/itemimage/2a/0a/33/2a0a333e47.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758454412,하프클럽아식스아식스 운동화 젤 1090-W 여성 화이트 1022A215-100,"79,800",프리버스도쿄
91,2022-10-02 19:10:11,https://image.auction.co.kr/itemimage/2a/0a/33/2a0a334557.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758454437,아식스 남성 남자 Lethal Tigreor 4 ST 스포츠 축구화 펄 화이트 네이비 8 Pearl White/Navy 8,"99,400",윰팩토리(해구대)
92,2022-10-02 19:10:11,https://image.auction.co.kr/itemimage/2a/0a/35/2a0a35ed07.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758456452,아식스 여성 테니스화 코트 슬라이드 2 클레이 OC 여성 테니스 슈즈 운동화 1042A147,"145,700",윰팩토리(해구대)
93,2022-10-02 19:10:11,https://image.auction.co.kr/itemimage/2a/0a/35/2a0a35f0e7.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758456463,연관상품,"125,100",윰팩토리(해구대)
94,2022-10-02 19:10:11,https://image.auction.co.kr/itemimage/2a/0a/35/2a0a35f3d7.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758456472,아식스 여성 테니스화 코트 슬라이드 2 클레이 OC 여성 테니스 슈즈 운동화 1042A147,"156,300",윰팩토리(해구대)
95,2022-10-02 19:10:11,https://image.auction.co.kr/itemimage/2a/0a/36/2a0a360117.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758456505,연관상품,"111,400",윰팩토리(해구대)
96,2022-10-02 19:10:11,https://image.auction.co.kr/itemimage/2a/0a/36/2a0a360217.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758456509,아식스 여성 테니스화 코트 슬라이드 2 클레이 OC 여성 테니스 슈즈 운동화 1042A147,"207,200",윰팩토리(해구대)
97,2022-10-02 19:10:11,https://image.auction.co.kr/itemimage/2a/0a/36/2a0a3605d7.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758456517,연관상품,"111,000",윰팩토리(해구대)
98,2022-10-02 19:10:11,https://image.auction.co.kr/itemimage/2a/0a/36/2a0a3611e7.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758456554,아식스 여성 테니스화 코트 슬라이드 2 클레이 OC 여성 테니스 슈즈 운동화 1042A147,"207,200",윰팩토리(해구대)
99,2022-10-02 19:10:33,https://image.auction.co.kr/itemimage/2a/0a/36/2a0a361a67.jpg,http://itempage3.auction.co.kr/DetailView.aspx?itemno=C758456576,아식스 배구화 V-SWIFT FF MT 미드 미들 탑 입문 동아리 - 265 블루,"156,300",윰팩토리(해구대)
